customer_id,date_account_opened,gender
customer_2684,2021-11-17,Male
customer_2685,2019-07-28,Female
customer_2686,2019-11-12,Male
customer_2687,2021-11-08,Male
customer_2688,2021-08-02,Female
customer_2689,2021-11-08,Female
customer_2690,2018-11-20,Female
customer_2691,2021-07-04,Female
customer_2692,2018-07-11,Male
customer_2693,2020-12-05,Female
customer_2694,2021-11-09,Female
customer_2695,2021-10-05,Male
customer_2696,2021-11-27,Male
customer_2697,2021-09-12,Female
customer_2698,2019-03-04,Male
customer_2699,2021-07-15,Female
customer_2700,2021-11-14,Female
customer_2701,2021-11-22,Male
customer_2702,2021-11-15,Male
customer_2703,2020-07-30,Female
customer_2704,2021-03-02,Female
customer_2705,2020-08-15,Male
customer_2706,2017-09-19,Male
customer_2707,2021-11-09,Female
customer_2708,2018-07-28,Male
customer_2709,2021-11-06,Female
customer_2710,2021-11-03,Female
customer_2711,2021-06-06,Female
customer_2712,2020-12-22,Male
customer_2713,2020-07-01,Female
customer_2714,2021-11-04,Male
customer_2715,2019-01-14,Female
customer_2716,2020-02-21,Female
customer_2717,2017-04-24,Female
customer_2718,2021-11-07,Male
customer_2719,2021-03-24,Male
customer_2720,2021-11-21,Female
customer_2721,2021-11-28,Male
customer_2722,2021-11-22,Female
customer_2723,2021-11-23,Male
customer_2724,2019-08-15,Female
customer_2725,2021-11-25,Male
customer_2726,2020-10-27,Male
customer_2727,2020-09-25,Female
customer_2728,2021-10-23,Female
customer_2729,2021-02-23,Female
customer_2730,2021-06-16,Male
customer_2731,2021-11-07,Female
customer_2732,2021-10-26,Female
customer_2733,2021-11-25,Male
customer_2734,2021-11-02,Male
customer_2735,2021-11-18,Female
customer_2736,2021-09-12,Female
customer_2737,2019-08-02,Male
customer_2738,2021-10-30,Male
customer_2739,2019-02-16,Male
customer_2740,2016-04-08,Male
customer_2741,2021-07-26,Female
customer_2742,2021-11-18,Female
customer_2743,2021-11-21,Male
customer_2744,2021-11-15,Female
customer_2745,2021-11-23,Male
customer_2746,2021-08-24,Female
customer_2747,2021-10-26,Male
customer_2748,2021-11-04,Male
customer_2749,2021-04-29,Female
customer_2750,2021-10-14,Female
customer_2751,2021-11-13,Male
customer_2752,2021-10-03,Female
customer_2753,2021-01-25,Male
customer_2754,2020-11-21,Female
customer_2755,2021-11-17,Female
customer_2756,2016-11-16,Female
customer_2757,2020-10-04,Male
customer_2758,2019-06-27,Female
customer_2759,2016-09-04,Female
customer_2760,2021-11-11,Female
customer_2761,2021-05-21,Male
customer_2762,2018-10-25,Male
customer_2763,2018-10-28,Female
customer_2764,2019-01-29,Male
customer_2765,2018-11-05,Female
customer_2766,2020-08-25,Male
customer_2767,2021-09-19,Female
customer_2768,2020-01-05,Female
customer_2769,2018-05-16,Female
customer_2770,2020-12-15,Female
customer_2771,2021-11-28,Male
customer_2772,2021-11-02,Female
customer_2773,2021-11-19,Male
customer_2774,2021-01-06,Female
customer_2775,2021-11-21,Female
customer_2776,2021-04-26,Male
customer_2777,2021-10-02,Male
customer_2778,2021-11-06,Female
customer_2779,2020-10-24,Male
customer_2780,2021-04-11,Female
customer_2781,2021-09-09,Male
customer_2782,2020-09-13,Male
customer_2783,2020-02-12,Female
customer_2784,2021-11-04,Female
customer_2785,2018-05-23,Female
customer_2786,2020-08-06,Female
customer_2787,2017-11-23,Female
customer_2788,2018-07-07,Male
customer_2789,2021-11-02,Female
customer_2790,2021-11-17,Female
customer_2791,2021-11-25,Female
customer_2792,2021-11-28,Female
customer_2793,2021-11-10,Female
customer_2794,2021-08-20,Male
customer_2795,2021-05-03,Male
customer_2796,2021-11-14,Female
customer_2797,2021-10-27,Female
customer_2798,2021-04-13,Female
customer_2799,2021-11-28,Male
customer_2800,2021-08-15,Male
customer_2801,2021-11-03,Male
customer_2802,2021-11-24,Female
customer_2803,2021-09-19,Male
customer_2804,2021-09-27,Male
customer_2805,2018-07-06,Male
customer_2806,2020-06-30,Male
customer_2807,2020-08-02,Male
customer_2808,2021-02-05,Female
customer_2809,2021-01-20,Female
customer_2810,2021-11-22,Male
customer_2811,2021-11-07,Male
customer_2812,2021-11-09,Female
customer_2813,2021-11-04,Male
customer_2814,2021-11-11,Female
customer_2815,2021-09-05,Female
customer_2816,2021-03-14,Female
customer_2817,2021-09-26,Male
customer_2818,2020-07-15,Female
customer_2819,2021-11-26,Female
customer_2820,2021-01-24,Female
customer_2821,2021-11-18,Female
customer_2822,2021-08-21,Male
customer_2823,2021-11-18,Male
customer_2824,2021-11-07,Female
customer_2825,2021-06-27,Female
customer_2826,2020-05-08,Male
customer_2827,2021-04-28,Male
customer_2828,2021-09-12,Male
customer_2829,2021-11-28,Male
customer_2830,2021-05-01,Male
customer_2831,2021-08-29,Male
customer_2832,2016-08-07,Female
customer_2833,2021-11-23,Female
customer_2834,2021-11-26,Female
customer_2835,2021-07-24,Male
customer_2836,2021-11-10,Male
customer_2837,2020-11-09,Female
customer_2838,2021-11-08,Male
customer_2839,2021-11-16,Female
customer_2840,2021-10-06,Female
customer_2841,2021-05-17,Female
customer_2842,2021-11-04,Female
customer_2843,2019-03-29,Male
customer_2844,2018-08-22,Male
customer_2845,2021-04-28,Female
customer_2846,2021-11-07,Female
customer_2847,2021-10-11,Female
customer_2848,2021-09-18,Female
customer_2849,2021-11-02,Female
customer_2850,2018-08-09,Male
customer_2851,2021-02-18,Male
customer_2852,2021-11-06,Male
customer_2853,2021-11-12,Female
customer_2854,2019-06-12,Female
customer_2855,2020-12-18,Female
customer_2856,2021-11-10,Female
customer_2857,2021-11-09,Female
customer_2858,2021-10-30,Female
customer_2859,2017-11-09,Male
customer_2860,2021-11-11,Female
customer_2861,2021-11-23,Female
customer_2862,2020-12-09,Female
customer_2863,2019-09-09,Male
customer_2864,2017-10-26,Female
customer_2865,2021-07-19,Female
customer_2866,2021-11-13,Female
customer_2867,2018-06-21,Male
customer_2868,2021-03-01,Female
customer_2869,2019-01-05,Female
customer_2870,2020-08-14,Female
customer_2871,2021-05-22,Male
customer_2872,2020-11-27,Female
customer_2873,2021-01-05,Female
customer_2874,2021-11-19,Female
customer_2875,2021-11-24,Male
customer_2876,2021-08-19,Male
customer_2877,2021-10-03,Female
customer_2878,2021-11-15,Female
customer_2879,2020-10-10,Male
customer_2880,2021-11-08,Male
customer_2881,2021-10-29,Female
customer_2882,2021-11-22,Male
customer_2883,2015-12-16,Female
customer_2884,2021-11-02,Female
customer_2885,2021-11-01,Female
customer_2886,2017-04-20,Female
customer_2887,2019-11-12,Female
customer_2888,2020-11-30,Male
customer_2889,2021-11-17,Male
customer_2890,2020-12-03,Male
customer_2891,2021-07-11,Female
customer_2892,2021-11-20,Female
customer_2893,2021-11-10,Female
customer_2894,2021-02-10,Male
customer_2895,2021-09-04,Male
customer_2896,2018-06-07,Male
customer_2897,2021-11-24,Male
customer_2898,2021-07-09,Female
customer_2899,2021-11-20,Male
customer_2900,2021-11-03,Female
customer_2901,2017-12-01,Female
customer_2902,2021-07-06,Male
customer_2903,2021-11-14,Male
customer_2904,2021-08-16,Male
customer_2905,2018-11-16,Male
customer_2906,2020-03-22,Female
customer_2907,2021-11-07,Female
customer_2908,2021-11-13,Female
customer_2909,2021-11-14,Female
customer_2910,2018-09-13,Female
customer_2911,2021-11-09,Female
customer_2912,2021-04-12,Male
customer_2913,2020-09-05,Female
customer_2914,2021-10-28,Male
customer_2915,2020-08-12,Male
customer_2916,2018-11-22,Female
customer_2917,2021-11-17,Female
customer_2918,2021-11-03,Female
customer_2919,2021-11-13,Male
customer_2920,2019-12-15,Female
customer_2921,2021-05-25,Male
customer_2922,2021-10-04,Female
customer_2923,2018-07-16,Female
customer_2924,2020-01-04,Female
customer_2925,2018-12-06,Female
customer_2926,2021-11-06,Female
customer_2927,2018-12-09,Male
customer_2928,2020-10-29,Female
customer_2929,2021-11-17,Male
customer_2930,2021-11-16,Female
customer_2931,2021-11-25,Female
customer_2932,2021-07-19,Female
customer_2933,2020-03-01,Female
customer_2934,2021-11-26,Female
customer_2935,2021-11-24,Male
customer_2936,2021-11-03,Male
customer_2937,2017-07-11,Female
customer_2938,2021-10-23,Female
customer_2939,2021-11-22,Male
customer_2940,2021-11-13,Female
customer_2941,2021-06-26,Female
customer_2942,2020-04-19,Male
customer_2943,2021-11-22,Male
customer_2944,2021-11-11,Female
customer_2945,2021-11-02,Male
customer_2946,2021-05-31,Male
customer_2947,2021-09-01,Female
customer_2948,2021-11-21,Female
customer_2949,2021-10-26,Male
customer_2950,2018-09-20,Female
customer_2951,2021-08-02,Male
customer_2952,2021-11-23,Female
customer_2953,2021-11-03,Male
customer_2954,2021-08-13,Female
customer_2955,2021-11-26,Female
customer_2956,2021-10-04,Male
customer_2957,2021-10-13,Female
customer_2958,2021-11-26,Female
customer_2959,2021-11-27,Male
customer_2960,2021-11-02,Female
customer_2961,2021-11-02,Male
customer_2962,2019-07-21,Female
customer_2963,2019-04-27,Female
customer_2964,2018-11-14,Male
customer_2965,2021-11-26,Male
customer_2966,2021-11-30,Female
customer_2967,2020-03-09,Male
customer_2968,2021-11-25,Female
customer_2969,2016-03-15,Female
customer_2970,2016-03-29,Male
customer_2971,2021-11-19,Female
customer_2972,2021-11-15,Male
customer_2973,2018-09-26,Male
customer_2974,2021-11-07,Female
customer_2975,2019-10-28,Female
customer_2976,2021-11-16,Male
customer_2977,2021-11-15,Male
customer_2978,2020-09-21,Male
customer_2979,2021-06-08,Female
customer_2980,2021-11-03,Female
customer_2981,2021-11-11,Female
customer_2982,2020-01-09,Female
customer_2983,2021-11-22,Male
customer_2984,2021-11-17,Male
customer_2985,2021-10-20,Female
customer_2986,2021-11-18,Male
customer_2987,2020-08-01,Male
customer_2988,2020-12-23,Male
customer_2989,2021-11-05,Male
customer_2990,2021-06-23,Female
customer_2991,2019-12-28,Female
customer_2992,2021-10-10,Male
customer_2993,2020-12-04,Female
customer_2994,2021-11-02,Female
customer_2995,2018-07-26,Male
customer_2996,2021-07-17,Male
customer_2997,2021-08-24,Female
customer_2998,2020-12-08,Female
customer_2999,2021-11-23,Male
customer_3000,2021-11-17,Female
customer_3001,2019-12-24,Female
customer_3002,2021-11-12,Female
customer_3003,2021-03-29,Female
customer_3004,2020-03-04,Male
customer_3005,2019-02-03,Female
customer_3006,2021-11-21,Male
customer_3007,2021-11-11,Female
customer_3008,2021-11-03,Male
customer_3009,2018-04-24,Male
customer_3010,2020-11-06,Female
customer_3011,2021-09-26,Male
customer_3012,2021-11-03,Female
customer_3013,2021-11-01,Male
customer_3014,2021-11-17,Male
customer_3015,2020-08-05,Female
customer_3016,2021-10-15,Female
customer_3017,2021-07-07,Male
customer_3018,2021-11-10,Male
customer_3019,2021-11-13,Male
customer_3020,2021-11-04,Female
customer_3021,2021-11-29,Female
customer_3022,2021-11-16,Female
customer_3023,2021-11-23,Female
customer_3024,2019-02-15,Male
customer_3025,2019-02-21,Male
customer_3026,2018-06-17,Male
customer_3027,2021-02-07,Male
customer_3028,2020-10-12,Male
customer_3029,2021-11-05,Male
customer_3030,2019-03-07,Male
customer_3031,2021-11-11,Male
customer_3032,2021-11-20,Male
customer_3033,2021-11-07,Female
customer_3034,2020-03-03,Male
customer_3035,2018-10-04,Male
customer_3036,2021-11-28,Female
customer_3037,2021-10-14,Female
customer_3038,2021-11-22,Male
customer_3039,2021-11-22,Male
customer_3040,2021-11-04,Male
customer_3041,2017-05-20,Male
customer_3042,2021-11-01,Male
customer_3043,2021-11-08,Male
customer_3044,2021-11-21,Male
customer_3045,2021-11-22,Female
customer_3046,2017-07-17,Female
customer_3047,2021-11-26,Male
customer_3048,2017-03-17,Female
customer_3049,2021-01-31,Male
customer_3050,2021-10-29,Male
customer_3051,2021-11-05,Male
customer_3052,2019-02-23,Male
customer_3053,2021-11-03,Female
customer_3054,2021-11-10,Female
customer_3055,2021-10-17,Female
customer_3056,2021-11-25,Female
customer_3057,2021-11-02,Male
customer_3058,2020-04-12,Female
customer_3059,2020-07-17,Female
customer_3060,2020-07-08,Male
customer_3061,2018-07-09,Male
customer_3062,2021-10-23,Male
customer_3063,2021-11-21,Male
customer_3064,2021-11-05,Female
customer_3065,2021-11-05,Female
customer_3066,2021-10-31,Female
customer_3067,2018-09-04,Male
customer_3068,2021-03-29,Male
customer_3069,2020-02-26,Male
customer_3070,2021-11-27,Female
customer_3071,2020-02-05,Male
customer_3072,2021-11-19,Male
customer_3073,2021-11-20,Female
customer_3074,2021-11-20,Female
customer_3075,2021-06-16,Male
customer_3076,2020-10-26,Female
customer_3077,2019-12-25,Female
customer_3078,2021-11-07,Male
customer_3079,2021-11-13,Male
customer_3080,2020-08-22,Male
customer_3081,2021-11-18,Male
customer_3082,2021-11-03,Male
customer_3083,2021-11-04,Male
customer_3084,2021-08-18,Female
customer_3085,2020-12-08,Female
customer_3086,2021-11-24,Male
customer_3087,2021-11-16,Female
customer_3088,2021-11-20,Female
customer_3089,2021-11-28,Female
customer_3090,2021-01-31,Female
customer_3091,2021-11-25,Female
customer_3092,2021-11-11,Male
customer_3093,2021-05-17,Female
customer_3094,2021-11-27,Male
customer_3095,2021-11-07,Male
customer_3096,2017-09-13,Male
customer_3097,2018-10-21,Female
customer_3098,2020-03-06,Male
customer_3099,2021-11-10,Male
customer_3100,2016-12-15,Female
customer_3101,2021-11-16,Male
customer_3102,2021-06-01,Female
customer_3103,2021-11-05,Male
customer_3104,2020-12-01,Male
customer_3105,2020-12-07,Female
customer_3106,2021-10-29,Female
customer_3107,2016-07-28,Male
customer_3108,2021-11-12,Male
customer_3109,2021-11-11,Female
customer_3110,2020-07-20,Male
customer_3111,2021-11-22,Female
customer_3112,2021-09-02,Male
customer_3113,2021-11-24,Female
customer_3114,2020-04-02,Female
customer_3115,2021-11-08,Female
customer_3116,2021-08-10,Female
customer_3117,2021-06-19,Male
customer_3118,2021-11-21,Male
customer_3119,2020-08-03,Male
customer_3120,2021-11-11,Female
customer_3121,2021-11-27,Female
customer_3122,2018-12-03,Male
customer_3123,2019-10-08,Female
customer_3124,2021-11-02,Female
customer_3125,2021-06-16,Female
customer_3126,2021-02-10,Male
customer_3127,2020-04-14,Female
customer_3128,2021-02-03,Female
customer_3129,2018-08-03,Female
customer_3130,2021-11-25,Male
customer_3131,2020-12-08,Female
customer_3132,2021-11-17,Male
customer_3133,2017-04-01,Female
customer_3134,2021-10-21,Female
customer_3135,2021-11-14,Female
customer_3136,2016-04-25,Male
customer_3137,2021-02-17,Female
customer_3138,2021-11-14,Male
customer_3139,2019-06-15,Male
customer_3140,2021-10-28,Female
customer_3141,2021-09-18,Male
customer_3142,2021-11-26,Male
customer_3143,2021-11-02,Female
customer_3144,2021-11-28,Female
customer_3145,2016-01-28,Male
customer_3146,2021-09-29,Female
customer_3147,2021-11-26,Male
customer_3148,2018-08-23,Female
customer_3149,2021-11-12,Female
customer_3150,2021-11-20,Female
customer_3151,2019-03-28,Male
customer_3152,2021-11-11,Male
customer_3153,2021-11-14,Female
customer_3154,2017-03-10,Female
customer_3155,2021-11-23,Female
customer_3156,2020-12-28,Male
customer_3157,2021-11-04,Female
customer_3158,2021-06-16,Female
customer_3159,2021-03-27,Female
customer_3160,2021-05-25,Female
customer_3161,2021-11-24,Female
customer_3162,2017-07-24,Female
customer_3163,2017-01-08,Female
customer_3164,2021-10-29,Female
customer_3165,2020-11-07,Female
customer_3166,2020-04-17,Female
customer_3167,2020-05-09,Female
customer_3168,2017-10-03,Female
customer_3169,2020-10-14,Female
customer_3170,2020-07-24,Male
customer_3171,2018-12-24,Female
customer_3172,2021-11-03,Female
customer_3173,2020-03-20,Female
customer_3174,2021-11-02,Male
customer_3175,2021-05-03,Male
customer_3176,2019-01-13,Male
customer_3177,2021-11-12,Female
customer_3178,2019-07-03,Female
customer_3179,2021-11-26,Male
customer_3180,2018-09-26,Male
customer_3181,2020-11-07,Male
customer_3182,2021-11-05,Female
customer_3183,2021-09-17,Male
customer_3184,2019-11-03,Male
customer_3185,2018-07-25,Male
customer_3186,2021-05-03,Male
customer_3187,2021-04-29,Male
customer_3188,2021-11-11,Male
customer_3189,2021-09-29,Female
customer_3190,2020-02-22,Female
customer_3191,2017-06-25,Female
customer_3192,2021-03-12,Female
customer_3193,2021-11-14,Male
customer_3194,2021-11-11,Female
customer_3195,2021-02-23,Male
customer_3196,2021-11-25,Male
customer_3197,2019-01-03,Female
customer_3198,2020-06-24,Female
customer_3199,2021-05-20,Female
customer_3200,2021-11-06,Female
customer_3201,2020-03-11,Female
customer_3202,2020-06-09,Male
customer_3203,2018-06-15,Female
customer_3204,2019-07-08,Female
customer_3205,2021-04-09,Male
customer_3206,2021-11-07,Female
customer_3207,2021-03-18,Female
customer_3208,2020-10-22,Male
customer_3209,2021-11-03,Male
customer_3210,2019-12-25,Male
customer_3211,2021-11-08,Male
customer_3212,2020-07-31,Female
customer_3213,2021-11-26,Female
customer_3214,2021-09-15,Male
customer_3215,2021-04-14,Male
customer_3216,2021-02-08,Female
customer_3217,2020-10-09,Female
customer_3218,2020-10-07,Female
customer_3219,2018-12-18,Female
customer_3220,2020-03-04,Female
customer_3221,2021-11-25,Male
customer_3222,2021-11-19,Male
customer_3223,2021-02-07,Female
customer_3224,2021-04-12,Male
customer_3225,2021-11-13,Male
customer_3226,2021-11-28,Female
customer_3227,2021-11-19,Male
customer_3228,2021-04-20,Female
customer_3229,2020-09-30,Male
customer_3230,2019-01-07,Female
customer_3231,2016-02-25,Female
customer_3232,2019-09-30,Female
customer_3233,2019-10-14,Female
customer_3234,2018-04-18,Male
customer_3235,2019-05-06,Male
customer_3236,2021-11-22,Female
customer_3237,2020-12-08,Male
customer_3238,2018-07-23,Female
customer_3239,2021-10-31,Female
customer_3240,2018-10-08,Female
customer_3241,2020-05-12,Female
customer_3242,2021-11-22,Male
customer_3243,2020-07-24,Male
customer_3244,2021-05-29,Female
customer_3245,2021-11-10,Female
customer_3246,2020-08-27,Male
customer_3247,2021-04-21,Female
customer_3248,2020-05-16,Male
customer_3249,2021-11-12,Female
customer_3250,2021-11-03,Male
customer_3251,2021-09-06,Male
customer_3252,2018-10-01,Male
customer_3253,2021-11-03,Female
customer_3254,2019-12-24,Male
customer_3255,2021-11-20,Female
customer_3256,2021-07-26,Female
customer_3257,2021-11-01,Male
customer_3258,2021-05-17,Female
customer_3259,2020-11-26,Male
customer_3260,2021-11-21,Female
customer_3261,2021-08-06,Male
customer_3262,2017-12-23,Male
customer_3263,2021-11-10,Female
customer_3264,2021-11-20,Female
customer_3265,2021-11-07,Female
customer_3266,2021-11-22,Female
customer_3267,2019-11-21,Female
customer_3268,2021-08-08,Male
customer_3269,2021-11-09,Female
customer_3270,2017-09-03,Female
customer_3271,2021-11-25,Female
customer_3272,2018-09-03,Male
customer_3273,2021-04-10,Female
customer_3274,2016-09-01,Female
customer_3275,2018-01-23,Female
customer_3276,2021-11-17,Female
customer_3277,2021-11-25,Female
customer_3278,2021-11-30,Female
customer_3279,2021-11-05,Female
customer_3280,2016-11-01,Female
customer_3281,2021-11-23,Female
customer_3282,2021-11-16,Male
customer_3283,2021-02-09,Male
customer_3284,2021-05-18,Male
customer_3285,2021-11-23,Female
customer_3286,2021-11-18,Female
customer_3287,2018-11-04,Male
customer_3288,2021-03-01,Female
customer_3289,2021-07-04,Male
customer_3290,2016-03-18,Female
customer_3291,2021-06-30,Male
customer_3292,2021-11-19,Female
customer_3293,2020-01-14,Female
customer_3294,2020-11-26,Female
customer_3295,2021-11-26,Female
customer_3296,2018-05-17,Female
customer_3297,2021-11-01,Male
customer_3298,2016-07-13,Female
customer_3299,2021-09-25,Female
customer_3300,2021-02-24,Male
customer_3301,2021-11-01,Female
customer_3302,2020-12-08,Male
customer_3303,2018-08-04,Female
customer_3304,2018-04-22,Male
customer_3305,2021-11-12,Male
customer_3306,2021-11-17,Female
customer_3307,2018-06-06,Male
customer_3308,2021-11-03,Male
customer_3309,2021-11-08,Female
customer_3310,2021-11-11,Male
customer_3311,2017-09-14,Female
customer_3312,2021-11-15,Male
customer_3313,2021-10-25,Female
customer_3314,2020-02-09,Female
customer_3315,2021-02-20,Female
customer_3316,2017-05-21,Male
customer_3317,2021-11-26,Female
customer_3318,2021-11-09,Female
customer_3319,2019-06-26,Male
customer_3320,2021-11-04,Female
customer_3321,2020-09-28,Female
customer_3322,2020-08-03,Female
customer_3323,2021-11-25,Female
customer_3324,2020-09-11,Female
customer_3325,2021-11-28,Male
customer_3326,2021-06-08,Male
customer_3327,2021-11-27,Male
customer_3328,2021-11-02,Female
customer_3329,2021-10-07,Male
customer_3330,2021-03-28,Female
customer_3331,2018-03-16,Male
customer_3332,2020-01-13,Female
customer_3333,2021-11-03,Female
customer_3334,2020-07-23,Male
customer_3335,2021-11-07,Male
customer_3336,2021-11-28,Male
customer_3337,2021-11-14,Female
customer_3338,2019-11-27,Male
customer_3339,2020-05-01,Female
customer_3340,2021-11-08,Female
customer_3341,2021-11-11,Male
customer_3342,2019-11-11,Female
customer_3343,2018-06-01,Female
customer_3344,2018-09-15,Female
customer_3345,2021-11-07,Female
customer_3346,2021-10-19,Female
customer_3347,2021-11-19,Male
customer_3348,2018-03-31,Female
customer_3349,2021-11-17,Female
customer_3350,2021-11-16,Female
customer_3351,2021-11-14,Female
customer_3352,2020-08-23,Male
customer_3353,2018-03-18,Female
customer_3354,2020-10-04,Female
customer_3355,2021-01-10,Male
customer_3356,2021-09-14,Female
customer_3357,2021-11-15,Male
customer_3358,2021-11-26,Male
customer_3359,2021-11-24,Female
customer_3360,2016-11-29,Female
customer_3361,2021-05-28,Female
customer_3362,2021-11-21,Male
customer_3363,2018-03-15,Male
customer_3364,2021-11-20,Female
customer_3365,2021-11-23,Male
customer_3366,2021-04-26,Female
customer_3367,2021-11-01,Female
customer_3368,2021-07-22,Female
customer_3369,2016-02-18,Female
customer_3370,2021-10-29,Female
customer_3371,2021-07-23,Female
customer_3372,2020-12-30,Male
customer_3373,2015-12-28,Female
customer_3374,2019-05-28,Male
customer_3375,2021-07-16,Male
customer_3376,2019-04-18,Female
customer_3377,2021-11-13,Female
customer_3378,2021-10-14,Female
customer_3379,2021-11-08,Female
customer_3380,2021-03-29,Male
customer_3381,2021-11-16,Male
customer_3382,2021-11-03,Female
customer_3383,2020-03-01,Female
customer_3384,2016-05-31,Female
customer_3385,2021-11-12,Female
customer_3386,2019-06-11,Male
customer_3387,2018-02-12,Female
customer_3388,2018-05-07,Female
customer_3389,2020-05-18,Female
customer_3390,2020-04-30,Female
customer_3391,2021-11-27,Female
customer_3392,2021-11-13,Female
customer_3393,2021-11-25,Female
customer_3394,2017-10-13,Male
customer_3395,2018-07-22,Male
customer_3396,2021-09-06,Female
customer_3397,2021-02-02,Female
customer_3398,2021-03-18,Female
customer_3399,2021-05-22,Female
customer_3400,2021-11-20,Male
customer_3401,2020-10-28,Female
customer_3402,2019-01-20,Male
customer_3403,2021-10-06,Female
customer_3404,2019-03-06,Female
customer_3405,2019-01-21,Female
customer_3406,2017-08-26,Female
customer_3407,2021-11-12,Male
customer_3408,2021-04-18,Male
customer_3409,2021-05-28,Female
customer_3410,2021-09-26,Male
customer_3411,2021-11-06,Female
customer_3412,2020-03-30,Male
customer_3413,2021-02-07,Male
customer_3414,2020-03-22,Male
customer_3415,2021-11-30,Female
customer_3416,2021-11-22,Male
customer_3417,2018-12-28,Female
customer_3418,2019-01-24,Male
customer_3419,2015-05-31,Male
customer_3420,2021-11-16,Male
customer_3421,2021-11-06,Male
customer_3422,2021-06-24,Female
customer_3423,2021-08-03,Male
customer_3424,2021-11-27,Male
customer_3425,2021-11-16,Male
customer_3426,2021-10-07,Female
customer_3427,2021-11-14,Female
customer_3428,2020-05-23,Female
customer_3429,2019-01-28,Female
customer_3430,2020-03-25,Female
customer_3431,2019-01-02,Female
customer_3432,2019-02-14,Female
customer_3433,2021-11-13,Male
customer_3434,2021-11-09,Male
customer_3435,2020-10-27,Male
customer_3436,2021-11-23,Male
customer_3437,2021-08-18,Male
customer_3438,2021-11-25,Male
customer_3439,2021-11-10,Female
customer_3440,2021-02-13,Female
customer_3441,2021-11-20,Female
customer_3442,2019-05-05,Male
customer_3443,2021-11-02,Male
customer_3444,2021-11-21,Male
customer_3445,2020-05-21,Female
customer_3446,2018-11-23,Female
customer_3447,2021-08-06,Male
customer_3448,2021-06-21,Male
customer_3449,2021-02-01,Female
customer_3450,2021-11-05,Male
customer_3451,2021-11-24,Female
customer_3452,2021-11-09,Female
customer_3453,2021-10-07,Female
customer_3454,2020-10-06,Female
customer_3455,2021-10-23,Female
customer_3456,2021-11-30,Female
customer_3457,2021-10-28,Female
customer_3458,2021-11-17,Male
customer_3459,2021-11-27,Female
customer_3460,2020-05-29,Male
customer_3461,2020-06-18,Female
customer_3462,2017-06-29,Male
customer_3463,2021-11-23,Female
customer_3464,2021-11-21,Female
customer_3465,2021-10-30,Female
customer_3466,2018-10-21,Female
customer_3467,2020-12-13,Female
customer_3468,2020-09-25,Female
customer_3469,2019-07-01,Female
customer_3470,2021-11-28,Male
customer_3471,2019-08-01,Male
customer_3472,2020-05-21,Male
customer_3473,2021-11-09,Female
customer_3474,2018-08-11,Female
customer_3475,2021-11-03,Female
customer_3476,2020-08-17,Male
customer_3477,2021-11-17,Male
customer_3478,2020-09-03,Female
customer_3479,2021-11-07,Female
customer_3480,2020-06-23,Female
customer_3481,2021-11-24,Female
customer_3482,2021-02-17,Female
customer_3483,2021-11-18,Female
customer_3484,2021-11-07,Male
customer_3485,2021-11-13,Female
customer_3486,2020-12-21,Female
customer_3487,2020-08-16,Male
customer_3488,2020-07-19,Female
customer_3489,2021-01-25,Male
customer_3490,2021-11-21,Male
customer_3491,2021-07-12,Male
customer_3492,2021-09-13,Female
customer_3493,2021-11-14,Female
customer_3494,2021-11-15,Male
customer_3495,2021-11-26,Male
customer_3496,2021-11-16,Female
customer_3497,2021-11-04,Male
customer_3498,2020-12-04,Female
customer_3499,2020-12-01,Female
customer_3500,2021-03-09,Female
customer_3501,2021-11-21,Female
customer_3502,2021-11-12,Female
customer_3503,2018-05-26,Female
customer_3504,2018-10-09,Male
customer_3505,2021-02-17,Male
customer_3506,2020-11-23,Male
customer_3507,2020-11-28,Female
customer_3508,2021-11-20,Female
customer_3509,2021-11-08,Female
customer_3510,2021-11-24,Male
customer_3511,2021-06-27,Male
customer_3512,2020-10-21,Female
customer_3513,2020-04-19,Male
customer_3514,2021-05-01,Male
customer_3515,2021-11-25,Male
customer_3516,2017-10-15,Female
customer_3517,2021-11-17,Male
customer_3518,2018-11-26,Male
customer_3519,2021-11-17,Male
customer_3520,2021-11-13,Male
customer_3521,2016-06-08,Female
customer_3522,2020-06-21,Female
customer_3523,2021-07-30,Female
customer_3524,2019-03-21,Male
customer_3525,2021-06-21,Female
customer_3526,2021-11-23,Female
customer_3527,2020-07-11,Female
customer_3528,2021-11-25,Female
customer_3529,2021-07-30,Female
customer_3530,2021-11-12,Female
customer_3531,2021-10-23,Male
customer_3532,2021-11-19,Male
customer_3533,2021-11-19,Female
customer_3534,2021-11-26,Female
customer_3535,2021-11-13,Female
customer_3536,2020-06-16,Male
customer_3537,2016-12-08,Female
customer_3538,2021-11-06,Male
customer_3539,2021-11-03,Male
customer_3540,2021-11-06,Female
customer_3541,2021-11-28,Male
customer_3542,2021-11-19,Male
customer_3543,2019-07-09,Male
customer_3544,2021-09-15,Female
customer_3545,2021-10-31,Female
customer_3546,2020-09-18,Male
customer_3547,2019-06-05,Female
customer_3548,2021-10-31,Female
customer_3549,2021-11-21,Female
customer_3550,2021-09-08,Female
customer_3551,2021-05-17,Male
customer_3552,2019-03-11,Male
customer_3553,2021-11-22,Female
customer_3554,2019-01-01,Female
customer_3555,2020-10-12,Male
customer_3556,2021-07-04,Female
customer_3557,2019-07-31,Male
